CustomerID,TotalOrders,TotalRevenue,AverageRevenue
94747,7,2543960.2131,363422.887585714
97958,10,3719683.239,371968.3239
11326,5,1025620.6181,205124.12362
13446,3,269176.323,89725.441
16082,5,1342771.462,268554.2924
16272,5,1576058.3065,315211.6613
17793,7,2342528.3293,334646.904185714
21581,4,290049.6794,72512.41985
33219,8,2416154.9684,302019.37105
35362,6,1023686.6863,170614.447716667
36773,7,1980549.2354,282935.605057143
37632,3,857472.983,285824.327666667
42667,7,1630501.2606,232928.751514286
43725,4,1159484.8842,289871.22105
46042,3,1041974.4333,347324.8111
46559,5,323370.9276,64674.18552
51021,5,1173526.314,234705.2628
57070,10,2514604.9929,251460.49929
57437,3,1444076.9752,481358.991733333
60160,7,1658044.9887,236863.569814286
63634,4,883435.6308,220858.9077
65407,7,1188263.3766,169751.910942857
67797,8,2583960.3132,322995.03915
68587,8,1836993.1503,229624.1437875
72855,3,266665.8416,88888.6138666667
80320,7,2665484.1088,380783.444114286
82296,6,2122799.7087,353799.95145
83704,4,569258.2808,142314.5702
85430,9,3597288.052,399698.672444444
98674,2,495671.7924,247835.8962
15023,10,2356662.9223,235666.29223
17579,4,1413613.9052,353403.4763
18218,11,4035521.7055,366865.609590909
26026,6,503975.1154,83995.8525666667
27230,3,306759.7738,102253.257933333
31010,7,1815580.5629,259368.651842857
33012,4,1329965.04,332491.26
33868,4,844649.9464,211162.4866
41796,5,1247825.6219,249565.12438
41989,10,3265185.4002,326518.54002
48339,9,2441457.3483,271273.0387
50138,3,647923.1447,215974.381566667
56183,6,2341984.1508,390330.6918
63668,7,1942341.46,277477.351428571
65206,5,1052788.807,210557.7614
66306,6,1804280.3982,300713.3997
82509,7,2249662.5798,321380.368542857
87134,4,1111943.7804,277985.9451
87376,4,602230.9811,150557.745275
87547,5,463266.0821,92653.21642
88040,11,3195136.1418,290466.921981818
92366,3,1003222.314,334407.438
96504,9,1877157.7104,208573.078933333
99552,4,1257068.1836,314267.0459
10258,9,2605497.2544,289499.694933333
11539,3,1157190.4238,385730.141266667
11939,10,2098415.1126,209841.51126
14060,11,3760051.915,341822.901363636
15404,5,1103453.0618,220690.61236
29290,4,1241706.4153,310426.603825
34591,3,698889.5034,232963.1678
35671,6,1772506.5536,295417.758933333
36958,6,1734203.7248,289033.954133333
38834,3,1255463.3418,418487.7806
53536,6,1037118.9089,172853.151483333
53788,6,1206414.6111,201069.10185
57188,7,873236.7916,124748.113085714
66410,5,600156.9492,120031.38984
71263,2,326936.4837,163468.24185
71292,7,1329914.0232,189987.7176
74510,3,1308192.6472,436064.215733333
75301,8,1560600.4595,195075.0574375
76471,5,1678286.7454,335657.34908
76746,3,645047.7516,215015.9172
77631,12,3791227.9365,315935.661375
87025,7,2188860.643,312694.377571429
88909,5,2451127.0032,490225.40064
88995,8,1048468.259,131058.532375
95858,7,2022771.0713,288967.2959
95871,9,2186741.4012,242971.2668
97164,9,1321024.8289,146780.536544444
98820,1,292169.384,292169.384
99380,4,962073.0176,240518.2544
11194,3,553416.1454,184472.048466667
13977,2,884372.8284,442186.4142
22422,6,2605173.6419,434195.606983333
25482,7,1542607.246,220372.463714286
26234,4,556737.7676,139184.4419
27357,7,1320649.3052,188664.186457143
29984,6,1437885.4315,239647.571916667
39566,8,2151549.3311,268943.6663875
41256,6,1213290.5074,202215.084566667
44329,7,1241592.0409,177370.291557143
50919,8,1563751.7498,195468.968725
53022,6,1953081.9292,325513.654866667
59441,6,1581023.0221,263503.837016667
61649,9,3060629.5238,340069.947088889
63761,12,4452148.7434,371012.395283333
64577,8,2135434.3815,266929.2976875
69259,4,1019016.8488,254754.2122
70904,8,1733494.9914,216686.873925
71700,2,776897.827,388448.9135
78502,7,900836.8136,128690.973371429
79256,6,1663671.9664,277278.661066667
83196,3,629378.8745,209792.958166667
87264,4,352819.7686,88204.94215
87956,7,2490767.6,355823.942857143
88423,7,3368112.3996,481158.914228572
89776,6,1216880.829,202813.4715
94955,7,1983575.9915,283367.998785714
97869,4,1894680.0016,473670.0004
99207,5,1251805.0088,250361.00176
13596,8,702244.0438,87780.505475
15108,5,1680687.5665,336137.5133
15578,4,1448954.9326,362238.73315
15769,5,926927.9063,185385.58126
18412,10,2393799.7179,239379.97179
18494,7,1776356.054,253765.150571429
25460,5,1082141.2033,216428.24066
28547,9,1934543.0129,214949.223655556
30157,2,372243.2455,186121.62275
32896,1,15482.9384,15482.9384
34948,4,1088736.7807,272184.195175
35590,5,875776.0658,175155.21316
35601,3,602245.8759,200748.6253
39454,3,1354027.2478,451342.415933333
43927,5,819542.3754,163908.47508
45946,6,1702806.0944,283801.015733333
46802,5,513814.9714,102762.99428
47707,3,1234085.3739,411361.7913
49023,7,1464572.4183,209224.631185714
49619,6,2004659.6791,334109.946516667
53359,5,1536701.9857,307340.39714
54001,5,764645.9522,152929.19044
55512,3,911476.8522,303825.6174
55994,3,808891.5284,269630.509466667
56230,4,508606.5558,127151.63895
60103,9,2420874.8269,268986.091877778
61005,5,1021043.8068,204208.76136
62723,3,921328.0831,307109.361033333
62737,6,522265.4752,87044.2458666667
63828,13,2696032.6178,207387.124446154
66910,4,1921440.5496,480360.1374
68730,11,3181193.9201,289199.447281818
70933,6,1219937.5923,203322.93205
74926,5,1716278.762,343255.7524
78592,6,848750.7738,141458.4623
82052,5,739802.7056,147960.54112
95018,7,1630765.9642,232966.566314286
95856,3,898265.9135,299421.971166667
12386,5,1287055.4956,257411.09912
19489,5,1753383.3148,350676.66296
27754,3,466557.9721,155519.324033333
37873,7,2073783.6893,296254.812757143
44812,6,1572036.6971,262006.116183333
48648,15,3989210.7097,265947.380646667
50415,5,2206908.0915,441381.6183
54073,8,1125941.0857,140742.6357125
55976,8,2383016.6687,297877.0835875
57727,9,3189631.293,354403.477
62724,6,1221495.7182,203582.6197
63704,6,1652372.5393,275395.423216667
66372,7,2136005.4344,305143.633485714
67593,5,1037973.5978,207594.71956
67712,7,1076228.5515,153746.935928571
71590,11,2617769.5389,237979.048990909
72331,8,1842732.6611,230341.5826375
73261,7,2414846.1881,344978.026871429
76026,5,1206889.891,241377.9782
77628,8,2928813.5623,366101.6952875
87856,8,1616912.1223,202114.0152875
88676,6,1781440.3988,296906.733133333
90665,4,616097.6014,154024.40035
92400,6,3277585.6119,546264.26865
11433,8,2072297.4497,259037.1812125
11934,7,1151066.0599,164438.008557143
15079,11,3569286.9675,324480.633409091
15950,7,2729114.2456,389873.463657143
15991,10,2156508.6811,215650.86811
19114,8,2463506.2221,307938.2777625
22957,7,2866379.2057,409482.743671429
23068,3,154597.7871,51532.5957
27348,7,2596815.2162,370973.602314286
30289,5,1669351.7928,333870.35856
30982,3,1168785.0064,389595.002133333
31718,6,1844044.9852,307340.830866667
40433,3,113621.6027,37873.8675666667
47010,4,1304524.7184,326131.1796
51457,6,1359322.8314,226553.805233333
54123,8,1840036.0893,230004.5111625
58736,8,2426676.9655,303334.6206875
60258,6,2469164.05,411527.341666667
60376,9,2246377.8197,249597.535522222
65150,5,1857265.2602,371453.05204
68707,6,1173091.3154,195515.219233333
71068,8,528516.0285,66064.5035625
72656,6,1365837.4156,227639.569266667
77123,7,1554558.2344,222079.747771429
77396,5,1305866.3599,261173.27198
91322,6,831109.8348,138518.3058
98208,8,1310654.1149,163831.7643625
98513,5,2426437.3442,485287.46884
99524,4,620657.3505,155164.337625
12367,8,2540114.7452,317514.34315
16341,5,1146748.478,229349.6956
16850,7,2552479.419,364639.917
21450,7,1425383.0778,203626.153971429
22879,4,672289.9944,168072.4986
27386,7,2269240.9519,324177.278842857
29179,4,622099.5732,155524.8933
29476,10,2445504.519,244550.4519
36157,3,881631.1798,293877.059933333
38909,3,395409.88,131803.293333333
40904,7,2232897.4154,318985.345057143
42069,8,1222114.5131,152764.3141375
44834,7,1970874.8551,281553.550728571
46004,9,3446335.2757,382926.141744444
47108,4,1331253.1905,332813.297625
47902,7,1968667.4116,281238.201657143
48294,4,444263.3912,111065.8478
50505,3,670031.8628,223343.954266667
53194,3,957653.9684,319217.989466667
54086,7,2152163.1596,307451.879942857
62500,6,1514981.3512,252496.891866667
69381,3,1345597.1867,448532.395566667
69727,6,1428913.6857,238152.28095
70031,4,883836.6043,220959.151075
70847,7,1631474.8927,233067.841814286
74531,4,1546217.5954,386554.39885
77074,3,1304069.4552,434689.8184
78734,3,733479.1219,244493.040633333
79261,4,898790.9634,224697.74085
81310,5,993063.1971,198612.63942
81869,7,1930614.089,275802.012714286
89196,8,2214987.6081,276873.4510125
89916,2,699746.2681,349873.13405
91823,5,1576634.3344,315326.86688
93728,6,1445100.2843,240850.047383333
96963,12,4727707.7162,393975.643016667
97719,7,2129349.9777,304192.853957143
24606,5,1056423.4415,211284.6883
30884,5,970674.0084,194134.80168
33042,8,1591025.2654,198878.158175
33346,4,675365.6859,168841.421475
36338,6,1424108.1824,237351.363733333
36598,8,2650981.8706,331372.733825
39706,5,999072.6254,199814.52508
40339,4,1867042.6168,466760.6542
40410,6,1564343.0856,260723.8476
47123,6,1536184.1516,256030.691933333
49160,7,1625251.9722,232178.853171429
57950,3,148419.5903,49473.1967666667
58146,5,1833634.8886,366726.97772
58557,8,1918927.816,239865.977
59041,3,1018594.5926,339531.530866667
59975,4,797806.5144,199451.6286
61069,6,2212397.1489,368732.85815
67317,3,43455.6857,14485.2285666667
67573,6,889263.6365,148210.606083333
72091,5,1843265.8902,368653.17804
77761,5,917684.1998,183536.83996
85008,3,974897.6328,324965.8776
96803,4,1065800.1164,266450.0291
99734,9,2948356.5066,327595.1674
99976,4,924263.916,231065.979
13908,6,1779293.6829,296548.94715
14561,6,1354224.1927,225704.032116667
15309,2,32831.9688,16415.9844
16667,7,1643723.9588,234817.7084
18185,5,1062734.4474,212546.88948
19590,5,1561994.1211,312398.82422
19618,6,2397228.6714,399538.1119
20808,6,805478.3255,134246.387583333
21989,5,1455122.7448,291024.54896
24885,4,876589.4819,219147.370475
29279,4,1492100.528,373025.132
30962,10,2163784.1492,216378.41492
32507,4,639777.6513,159944.412825
50148,12,1833984.1596,152832.0133
51995,2,304061.8463,152030.92315
55684,1,525631.3056,525631.3056
57352,4,977515.531,244378.88275
64110,8,870796.933,108849.616625
64349,6,1524069.2485,254011.541416667
68534,4,1154314.0527,288578.513175
69406,5,1914724.7056,382944.94112
71161,8,2940813.8676,367601.73345
72730,7,2249952.4629,321421.780414286
77829,7,2070632.3455,295804.620785714
78070,4,1985160.4774,496290.11935
81580,7,2466519.228,352359.889714286
84180,5,362106.4042,72421.28084
87501,2,847992.5658,423996.2829
90306,7,1368628.4082,195518.344028571
95172,2,429681.3315,214840.66575
10849,6,2461343.8274,410223.971233333
12407,9,1347417.5916,149713.065733333
28232,1,499763.7008,499763.7008
28256,7,2400081.0244,342868.717771429
31181,7,1522138.6627,217448.380385714
34646,6,2073814.2078,345635.7013
37984,5,2012014.3477,402402.86954
38646,3,1146118.9136,382039.637866667
39220,9,1857913.6782,206434.853133333
41855,9,2297936.7127,255326.301411111
44034,5,2139270.0826,427854.01652
55900,4,590455.2138,147613.80345
57380,2,929337.8632,464668.9316
58525,7,3240327.6297,462903.9471
61677,3,828337.7107,276112.570233333
61790,7,2360412.1053,337201.729328571
63050,5,1526750.3676,305350.07352
63760,12,2383630.8617,198635.905141667
64853,2,365260.7712,182630.3856
65340,3,511744.215,170581.405
67346,4,1474888.926,368722.2315
71900,3,464003.5412,154667.847066667
74819,4,713010.4183,178252.604575
75218,5,1746359.6547,349271.93094
76262,2,600334.066,300167.033
79047,4,569551.3062,142387.82655
79807,5,792128.9047,158425.78094
82764,6,1661851.628,276975.271333333
84919,6,1599292.1384,266548.689733333
87616,6,1455617.14,242602.856666667
91502,6,2459384.4575,409897.409583333
91514,3,810489.3114,270163.1038
91578,13,3053629.3727,234894.567130769
93131,8,2820815.9524,352601.99405
98468,4,1463608.0724,365902.0181
98824,8,2250918.8685,281364.8585625
10557,3,242093.1529,80697.7176333333
11926,5,902313.5732,180462.71464
13929,3,180412.3375,60137.4458333334
15866,7,2443003.2221,349000.4603
16864,6,2520808.4916,420134.7486
22330,6,1515739.4102,252623.235033333
23728,5,767865.8772,153573.17544
32015,5,1376066.6361,275213.32722
33523,10,2029235.5214,202923.55214
33666,8,1061986.9864,132748.3733
36244,3,1049011.2101,349670.403366667
38324,3,801106.5252,267035.5084
38384,6,1241552.784,206925.464
38392,6,2232788.5474,372131.424566667
39543,9,2940609.0074,326734.334155556
39954,6,1129755.2989,188292.549816667
40951,5,1059482.1543,211896.43086
42386,5,1420234.2869,284046.85738
45770,5,1439807.366,287961.4732
49753,7,1649061.096,235580.156571429
49970,6,2362427.3119,393737.885316667
51813,5,2075090.7486,415018.14972
52419,9,3053211.0068,339245.667422222
55396,3,964011.7358,321337.245266667
60274,6,977494.5937,162915.765616667
60461,9,2841585.3205,315731.702277778
71330,9,1689871.7463,187763.527366667
72186,4,610265.989,152566.49725
72640,5,800847.9109,160169.58218
73112,5,846219.7271,169243.94542
77242,4,963263.713,240815.92825
89795,5,2090549.85,418109.97
91927,5,796234.652,159246.9304
96333,4,2717946.4402,679486.61005
97337,4,377355.7704,94338.9426
98896,6,1457584.2366,242930.7061
99153,4,1356551.7866,339137.94665
11774,6,2001453.7871,333575.631183333
13251,2,576031.155,288015.5775
13529,4,662326.1011,165581.525275
22854,2,255074.2914,127537.1457
30416,5,1426799.5874,285359.91748
30534,5,1410811.784,282162.3568
33906,4,1774395.405,443598.85125
36342,8,1348789.8701,168598.7337625
36787,4,680974.3029,170243.575725
43905,6,1100101.8888,183350.3148
48190,4,1974484.7208,493621.1802
49408,5,773263.3779,154652.67558
56773,4,1601261.1543,400315.288575
57791,6,2230476.9146,371746.152433333
58746,12,2917836.294,243153.0245
65777,8,2803679.619,350459.952375
75765,3,264966.9133,88322.3044333333
76876,5,1507653.6452,301530.72904
77494,7,1846301.6666,263757.380942857
79200,7,1033356.8219,147622.403128571
79463,10,3698112.5375,369811.25375
80711,8,2192721.1301,274090.1412625
83767,4,973749.3867,243437.346675
92125,10,3611109.7618,361110.97618
92477,5,729264.4775,145852.8955
97845,5,872527.0383,174505.40766
99893,7,2251892.1102,321698.872885714
12077,3,655197.6956,218399.231866667
15210,5,1570126.596,314025.3192
17556,5,1817039.8226,363407.96452
25283,6,736249.1781,122708.19635
29110,4,1460676.6854,365169.17135
31279,4,1002114.2772,250528.5693
40614,4,1972096.3076,493024.0769
41383,4,1025914.5192,256478.6298
43357,3,595367.1448,198455.714933333
44718,3,809056.323,269685.441
53230,7,2454338.7563,350619.822328571
56753,5,443603.9046,88720.78092
57833,2,369365.4,184682.7
60007,2,112209.4904,56104.7452
77799,5,1303474.4703,260694.89406
88171,8,1253295.4291,156661.9286375
12729,8,2667329.0888,333416.1361
17268,6,1687736.1603,281289.36005
18587,5,725481.157,145096.2314
21270,4,281443.221,70360.80525
24136,6,539319.8272,89886.6378666667
26341,3,535975.4065,178658.468833333
29530,5,1980776.482,396155.2964
31772,7,2621333.0399,374476.148557143
33972,5,1036162.4654,207232.49308
36131,5,794317.1304,158863.42608
36664,8,1560106.4064,195013.3008
41629,7,3697230.9684,528175.852628572
41911,1,339256.7226,339256.7226
43183,6,1929976.4272,321662.737866667
43959,8,2605100.0504,325637.5063
49407,5,1341298.8238,268259.76476
50644,8,1029414.1933,128676.7741625
50752,1,838472.996,838472.996
61859,4,697347.6005,174336.900125
62152,7,2229060.9075,318437.2725
65324,4,1064908.0147,266227.003675
66040,6,2173496.2115,362249.368583333
69690,8,1571154.6882,196394.336025
70704,5,1811163.9542,362232.79084
72191,4,1172255.0818,293063.77045
82081,4,1013292.7654,253323.19135
83909,3,985540.1422,328513.380733333
88785,3,387790.4511,129263.4837
91443,6,1303178.5845,217196.43075
95572,10,2821457.8643,282145.78643
97851,11,1094588.16,99508.0145454546
99132,4,476171.9104,119042.9776
11762,6,1966311.9634,327718.660566667
13612,2,480007.8916,240003.9458
14492,5,2051745.3829,410349.07658
17469,5,1339967.7393,267993.54786
18238,7,2382866.462,340409.494571429
21774,4,1818493.2269,454623.306725
24380,4,1038620.5001,259655.125025
28320,5,1340926.5716,268185.31432
38621,11,2093127.3058,190284.300527273
38650,5,1490298.654,298059.7308
42664,9,1016992.193,112999.132555556
46512,7,2346714.4424,335244.920342857
49929,3,683847.6726,227949.2242
51513,7,1158315.056,165473.579428571
56250,4,230977.4779,57744.369475
66414,6,1440349.5167,240058.252783333
72339,2,348174.5052,174087.2526
73246,6,1009687.6928,168281.282133333
75354,10,2953057.6813,295305.76813
82161,9,3334527.5051,370503.056122222
85866,6,1477805.0919,246300.84865
88274,5,1536268.8072,307253.76144
91953,9,2112468.8947,234718.766077778
95017,6,2054533.285,342422.214166667
98440,7,973833.484,139119.069142857
16183,6,966308.4674,161051.411233333
21668,6,860327.3112,143387.8852
23196,9,1055278.8237,117253.202633333
31349,5,645039.0618,129007.81236
32672,8,1581883.8706,197735.483825
36496,7,1678105.1007,239729.3001
36603,7,3061424.7816,437346.397371429
38167,2,696357.3417,348178.67085
45657,3,1100222.2198,366740.739933333
52888,5,976784.5392,195356.90784
52958,5,2200749.7582,440149.95164
53575,6,2273209.8384,378868.3064
55292,3,563498.8868,187832.962266667
58001,6,1249349.4895,208224.914916667
59803,2,298195.9376,149097.9688
60506,7,1730344.4471,247192.063871429
61460,2,1100646.297,550323.1485
68339,5,1824723.1232,364944.62464
73070,6,1070529.1814,178421.530233333
77553,2,317951.1649,158975.58245
93128,4,403305.6893,100826.422325
96357,4,1251124.6502,312781.16255
98722,2,121211.7046,60605.8523
99810,6,1549226.5291,258204.421516667
10388,4,728129.3535,182032.338375
15080,6,1742411.0473,290401.841216667
16708,4,1127533.1187,281883.279675
19203,9,1939543.4334,215504.825933333
24659,5,302230.5747,60446.11494
25587,3,519556.7891,173185.596366667
26905,3,921433.426,307144.475333333
29250,4,1131551.8506,282887.96265
31457,6,1407520.2793,234586.713216667
34563,5,1464477.5281,292895.50562
37667,3,1228164.1708,409388.056933333
38572,7,726525.1532,103789.3076
40567,7,2450112.0605,350016.008642857
44111,6,1503435.6086,250572.601433333
45623,3,528189.7317,176063.2439
45859,7,964387.655,137769.665
47652,3,686215.8568,228738.618933333
50290,6,2367371.5249,394561.920816667
53847,2,1186790.294,593395.147
54347,9,2711495.5463,301277.282922222
55097,8,1585904.7158,198238.089475
57615,7,1696751.6688,242393.095542857
64747,8,2283372.0677,285421.5084625
66277,4,600110.1587,150027.539675
72465,4,1300040.4233,325010.105825
77693,6,1263510.0401,210585.006683333
78516,8,1326235.6071,165779.4508875
78858,5,1218115.5176,243623.10352
79451,8,2230460.8088,278807.6011
80739,6,2717360.7839,452893.463983333
82977,7,1264209.8384,180601.405485714
83848,7,546987.6856,78141.0979428572
84511,5,1971570.8535,394314.1707
85473,6,1751337.167,291889.527833333
88538,7,2269885.2444,324269.320628572
90809,4,1092469.4224,273117.3556
94379,6,926059.3718,154343.228633333
95899,5,877870.896,175574.1792
95927,3,941731.5192,313910.5064
96744,6,1702237.8456,283706.3076
99979,3,965838.4368,321946.1456
11129,4,426589.2779,106647.319475
17993,8,2726424.9252,340803.11565
22435,3,651190.9692,217063.6564
23750,4,658955.1361,164738.784025
28318,4,289167.2418,72291.81045
29701,7,475400.7565,67914.3937857143
31266,4,625782.895,156445.72375
31479,5,1024281.1678,204856.23356
35086,3,643657.113,214552.371
35427,4,933956.1669,233489.041725
38237,5,1233023.3354,246604.66708
43089,4,575434.6566,143858.66415
44560,7,979514.7438,139930.677685714
56565,8,1928787.421,241098.427625
57293,5,1341255.0164,268251.00328
57363,3,1779696.1852,593232.061733333
68812,10,2750778.1785,275077.81785
70201,7,1516596.6281,216656.661157143
70289,5,859746.3718,171949.27436
71415,9,1435342.3346,159482.481622222
73779,3,1145339.9662,381779.988733333
80665,3,302416.4915,100805.497166667
82511,4,1098449.408,274612.352
85236,3,587289.2746,195763.091533333
86435,5,1714727.8496,342945.56992
88305,6,1152242.8701,192040.47835
91272,7,1443180.6915,206168.670214286
98250,8,1097635.565,137204.445625
23218,6,556331.1907,92721.8651166667
27837,7,1194310.3443,170615.763471429
28155,6,2137170.6366,356195.1061
38295,6,1125008.1763,187501.362716667
38600,9,867909.1891,96434.3543444445
41392,8,1841425.0522,230178.131525
41792,9,3360238.6561,373359.850677778
45309,3,297437.1275,99145.7091666667
45972,4,327140.8055,81785.201375
46757,9,1365877.6233,151764.180366667
52229,9,3123790.2264,347087.802933333
53248,5,324950.8863,64990.17726
57915,6,1857066.7341,309511.12235
58189,5,1131075.9619,226215.19238
59207,4,1235444.1592,308861.0398
59581,7,785768.7496,112252.678514286
59729,2,707829.9784,353914.9892
68976,4,927082.5002,231770.62505
72221,8,2807056.7132,350882.08915
72409,6,974980.5583,162496.759716667
74791,3,570019.0243,190006.341433333
75321,8,2666869.4459,333358.6807375
75514,6,1508529.9918,251421.6653
76506,5,1711912.3683,342382.47366
77050,7,1785955.5625,255136.508928571
77125,6,1640435.7258,273405.9543
87739,4,2277432.7329,569358.183225
91693,8,1234614.938,154326.86725
98849,7,1167454.7293,166779.247042857
13639,5,1518852.843,303770.5686
14221,5,1311742.6163,262348.52326
14549,3,938175.9453,312725.3151
19289,5,1396420.4216,279284.08432
19963,4,2124435.6021,531108.900525
20588,3,1329033.522,443011.174
21218,5,2091178.9414,418235.78828
26002,8,2752038.5314,344004.816425
27143,5,1008897.0626,201779.41252
30166,4,615442.1732,153860.5433
38287,3,952683.5696,317561.189866667
42556,5,1355648.9163,271129.78326
43247,7,2140740.697,305820.099571429
46165,3,868479.3772,289493.125733333
46362,4,1107964.8485,276991.212125
48973,4,770485.895,192621.47375
49448,4,2018840.1515,504710.037875
51073,3,569920.8222,189973.6074
51238,5,1441591.4264,288318.28528
52813,5,786144.7319,157228.94638
55252,7,1974876.3636,282125.1948
58384,10,2463047.3898,246304.73898
62641,3,1150129.1433,383376.3811
64460,6,1033112.9166,172185.4861
66500,6,910152.3976,151692.066266667
68106,7,2721345.2878,388763.612542857
70936,7,2692954.5772,384707.796742857
77913,2,342275.712,171137.856
79833,6,2680667.1,446777.85
86670,5,1654109.4237,330821.88474
87651,10,1486865.7568,148686.57568
88483,6,1258199.2947,209699.88245
91345,6,1413045.9758,235507.662633333
95211,4,1003712.4808,250928.1202
12721,8,2456306.1582,307038.269775
19425,4,1523732.8271,380933.206775
20057,8,1879788.7357,234973.5919625
21768,4,691725.7869,172931.446725
22522,6,1686877.751,281146.291833333
23838,2,196719.0058,98359.5029
26227,3,1459202.9694,486400.9898
30220,7,2495816.2734,356545.181914286
39291,8,2591565.1592,323945.6449
39696,5,2313860.9085,462772.1817
57514,5,1507323.4581,301464.69162
57954,5,1474220.2593,294844.05186
61219,7,1203325.4791,171903.639871429
76171,10,1830575.6752,183057.56752
79029,8,1452357.2671,181544.6583875
91048,6,1362934.3119,227155.71865
96052,4,249428.2063,62357.051575
11755,6,942554.921,157092.486833333
12603,5,753016.891,150603.3782
13770,5,1021149.4548,204229.89096
19252,3,608003.0994,202667.6998
19406,6,611704.4573,101950.742883333
28190,6,1849664.4986,308277.416433333
32954,9,2695291.6383,299476.8487
33871,5,1710295.8561,342059.17122
37434,5,648825.4593,129765.09186
37475,6,943038.1417,157173.023616667
41295,7,2001416.3132,285916.616171429
43381,4,956486.8803,239121.720075
44808,10,3931150.4569,393115.04569
47231,2,508259.196,254129.598
50890,3,540833.1668,180277.722266667
62104,12,3791789.6085,315982.467375
63942,7,2365065.9001,337866.557157143
66419,5,2659524.0612,531904.81224
67582,11,2869841.1734,260894.652127273
72722,6,888045.9912,148007.6652
75378,6,3276862.9418,546143.823633333
79228,3,394090.2696,131363.4232
80053,7,1143225.3641,163317.909157143
81327,4,882168.65,220542.1625
84047,10,3114430.2333,311443.02333
89080,4,1422072.5837,355518.145925
96634,7,1593746.4276,227678.061085714
13849,4,1780952.2973,445238.074325
20293,8,2765170.574,345646.32175
22713,8,1694415.9844,211801.99805
24314,8,1303445.2929,162930.6616125
25475,6,1278366.6795,213061.11325
25794,8,1495322.9691,186915.3711375
29066,7,1568035.5193,224005.074185714
29210,5,1317959.3502,263591.87004
29451,7,1682721.5267,240388.789528572
32995,3,727729.3155,242576.4385
35137,7,1448746.1732,206963.739028571
35269,4,241230.3369,60307.584225
35453,5,1190313.675,238062.735
35937,4,1164009.8768,291002.4692
39831,3,882837.4176,294279.1392
42135,7,1652158.3681,236022.624014286
43142,7,1333712.7417,190530.391671429
43906,6,1265458.5956,210909.765933333
48678,6,1891336.0204,315222.670066667
52284,5,1319818.8221,263963.76442
54079,7,1661187.5464,237312.506628571
56284,4,1042860.0669,260715.016725
61676,7,1922432.2794,274633.182771429
65642,3,562818.8462,187606.282066667
71769,3,442652.0319,147550.6773
75106,3,1472114.5648,490704.854933334
77278,5,1128366.2426,225673.24852
85085,6,781457.3432,130242.890533333
87107,4,1155377.5811,288844.395275
89113,8,2469371.9422,308671.492775
93141,7,1845669.8111,263667.115871429
23991,6,1467874.6983,244645.78305
24892,6,1114363.1382,185727.1897
25974,5,762021.5352,152404.30704
26577,9,3721833.3482,413537.038688889
29218,11,2896116.7327,263283.339336364
31148,4,234134.2578,58533.56445
32636,8,1834393.0837,229299.1354625
36358,10,2194510.9904,219451.09904
44792,6,1751580.6801,291930.11335
48945,3,1151728.2264,383909.4088
49231,4,2164366.6376,541091.6594
55277,6,1110704.0222,185117.337033333
58560,5,1736280.6469,347256.12938
58828,7,2428779.1491,346968.449871429
66135,8,2373876.4596,296734.55745
67500,8,1646336.7822,205792.097775
69500,8,3331554.6224,416444.3278
73504,6,1550042.3742,258340.3957
75707,7,965664.5684,137952.0812
76979,5,874321.2214,174864.24428
81104,6,1446024.2883,241004.04805
82412,7,726060.5249,103722.932128571
84906,6,1371951.8487,228658.64145
88324,9,1514224.5807,168247.175633333
89423,4,1526447.8289,381611.957225
98221,8,2346931.4397,293366.4299625
99260,8,1934588.5388,241823.56735
12966,3,1124334.3068,374778.102266667
18370,6,1088068.9364,181344.822733333
22961,6,2132787.1092,355464.5182
24960,9,2896995.0364,321888.337377778
25365,5,1000065.5392,200013.10784
28647,4,1313305.7425,328326.435625
42721,7,1714000.598,244857.228285714
43828,7,1677177.4103,239596.7729
46991,1,146590.8988,146590.8988
48888,6,1722957.6289,287159.604816667
49205,7,1887336.2425,269619.463214286
54365,8,3462997.3776,432874.6722
55027,7,3695296.2509,527899.464414286
59174,6,1331761.3144,221960.219066667
61518,7,1577130.409,225304.344142857
62901,9,2040084.2171,226676.024122222
75959,8,1644684.0552,205585.5069
78493,6,2279717.0636,379952.843933333
81279,5,538747.7556,107749.55112
82609,8,1616524.6158,202065.576975
92337,6,1598050.7474,266341.791233333
92755,8,1665965.9944,208245.7493
96146,6,1232781.3014,205463.550233333
11566,4,1124852.765,281213.19125
14350,4,1201580.8932,300395.2233
14516,3,562512.58,187504.193333333
19214,5,1114501.8903,222900.37806
25267,6,1939900.5622,323316.760366667
25861,4,739561.5051,184890.376275
29430,4,776361.7212,194090.4303
34884,7,1850496.3905,264356.627214286
41139,4,898372.0885,224593.022125
43462,8,2619187.1756,327398.39695
51396,4,760035.1793,190008.794825
52947,10,2474190.507,247419.0507
54148,6,1634469.2786,272411.546433333
58583,13,3291893.6286,253222.586815385
61158,3,262638.4221,87546.1407
61184,5,1132961.3765,226592.2753
63536,4,1176272.2811,294068.070275
65539,7,1721747.7117,245963.958814286
67446,9,2910454.6282,323383.847577778
69108,7,1269242.0598,181320.294257143
73930,7,1105511.4269,157930.203842857
75606,5,1705690.4776,341138.09552
78563,3,1482036.408,494012.136
79260,8,1262838.3919,157854.7989875
83217,5,687876.0905,137575.2181
86560,9,2724948.3127,302772.034744445
87958,4,463075.5663,115768.891575
94690,5,875599.53,175119.906
